sample_id,case_id,record_id,source_row_number,field_name,field_class,declared_type,extracted_null_status,historical_evaluator_verdict,stratum_population,stratum_sample,selection_probability,master_seed
EXT-18-f48e6ab53d69,18,3dbeab2e8a706dcfcc89345b,97,privacy_budget_epsilon,other_numeric,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-18-eb071316f898,18,2c2d54a1da92855caac34400,114,n_clients,other_numeric,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-18-a16d63c51ffe,18,b83c4c767664278fce14baa3,29,privacy_budget_epsilon,other_numeric,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-18-18538f790279,18,afe55bd01da9d9d61c1ec8b3,55,n_clients,other_numeric,numeric,nonnull,UNVERIFIABLE,2,2,1.0,20260919
EXT-18-750fbb2627be,18,afe55bd01da9d9d61c1ec8b3,55,privacy_budget_epsilon,other_numeric,numeric,nonnull,UNVERIFIABLE,2,2,1.0,20260919
EXT-18-78dc87faef11,18,1baa728dfd0f90e608def3ab,77,privacy_budget_epsilon,other_numeric,numeric,null,CORRECT,1,1,1.0,20260919
EXT-18-0b5b39026b3d,18,93a2e3cc11b723dcb487e00f,178,privacy_budget_epsilon,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-a70720608e57,18,37211e905e083b02f34c02d8,76,n_clients,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-b551f43779aa,18,5db27373dca6cdbbc70939bd,83,privacy_budget_epsilon,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-4277655e8e4b,18,9a40b67550b7f88776ff0e43,50,privacy_budget_epsilon,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-2968d94c4967,18,13839ffdd5c5e22695755ee3,143,n_clients,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-d6ee2ab604d3,18,8d7e9285c3130693a94a0c34,197,privacy_budget_epsilon,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-65ea000f0e96,18,b36e31220729d4a929cfcca1,9,privacy_budget_epsilon,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-1aeb8e45f3c6,18,bd349f15afda92fb4e481bf1,87,n_clients,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-5c66e4d12691,18,9aa3542ec85b10d17cfdb2f7,186,privacy_budget_epsilon,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-7527d7a9c76c,18,00229d3649f7db1a9f15ac99,5,n_clients,other_numeric,numeric,null,UNVERIFIABLE,377,10,0.026525198938992044,20260919
EXT-18-c69ce6d88294,18,cf61e961099597ba82481d20,15,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-8443663df1e9,18,d960ee3199ee3a1868c8361f,164,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-2914316de5c9,18,d16f43a11ea5dbf5d1d5521e,185,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-8e1c3fe29390,18,a60602d6ad0ab99876262400,42,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-79d4a2370ca8,18,b544e550874873781a80bc08,174,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-f77a908ffbd4,18,5143d2487bf8b48da9897fd3,123,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-293a9ea7135d,18,a97e23669300aef181809c9f,116,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-c7d54724093c,18,8d35c2dbe842c44143403b52,32,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-0bcb55a0d0c0,18,22fa3ef8b3c92b87c2f3114a,161,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-26c34a1bf582,18,227ec38a5060ebadd7b1f870,170,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,40,10,0.25,20260919
EXT-18-13fa2080d4b8,18,2c66c61e55efd852a28449cc,101,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,INCORRECT,4,4,1.0,20260919
EXT-18-120eab69b437,18,45d1fc20fe5b19aea4fb0af1,147,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,INCORRECT,4,4,1.0,20260919
EXT-18-3a8da2dd6a74,18,3dbeab2e8a706dcfcc89345b,97,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,INCORRECT,4,4,1.0,20260919
EXT-18-6601e96b56d7,18,bd7dab0a016a3484c90a8e64,145,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,INCORRECT,4,4,1.0,20260919
EXT-18-445c8799f5ff,18,241c7a35556dfedaa52ac20d,189,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-35bb2d4e0d79,18,0da33d77e53a1e905d7a8753,84,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-75abe5245cc0,18,0a2353290f0454ee89e846fc,198,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-173b422747bc,18,0602b90acbeb9698ce0c5cda,98,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-8b9e0cbbe499,18,4422b1e415b12bf482ba1ebe,135,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-60a08e0c1412,18,8d7e9285c3130693a94a0c34,197,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-611cd56ca8b8,18,40e887c277a25109b96442fd,151,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-ce378ff3009a,18,648bf370805e2083ecea6439,51,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-b030c7a2e261,18,60e7ff5cbbf470447fa5e9c7,188,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-18-66f740ac5eec,18,6592a22883ff4457da5c8674,115,accuracy_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,156,10,0.0641025641025641,20260919
EXT-19-36f4b747fb90,19,29b5f3c2aec10e779d8f5c09,173,methodology,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-c8215e1d525f,19,114ba9c76c16ad6787ab06ef,41,application_domain,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-ba6f6e653f3d,19,8180dde9a1e5bb634cfdf869,61,study_design,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-5d0713f8ae81,19,84261e865dc53b088bed9fc3,169,key_principle,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-f4344205895d,19,73e0555bc3027da3baeb3358,147,application_domain,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-46425bb589c2,19,edb8d78e72759439c38d587a,106,application_domain,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-21933206668d,19,2359e32ecd5a48565d8e3202,66,methodology,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-772dced97bd2,19,7699f9274deb6a27830c0903,19,ethical_framework,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-2ce164af5a7a,19,38368844c9f9c933b25e81a1,159,key_principle,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-ed5da6821e4d,19,6f53bf8fe996ec638efa51d3,72,methodology,categorical,categorical,nonnull,CORRECT,810,10,0.012345679012345678,20260919
EXT-19-3f2f2f7002c7,19,98b8873fe3ddcf13d6261026,136,key_principle,categorical,categorical,nonnull,INCORRECT,5,5,1.0,20260919
EXT-19-ee3802bf98f0,19,4d3bcbfe6a7bec72c3878322,40,application_domain,categorical,categorical,nonnull,INCORRECT,5,5,1.0,20260919
EXT-19-2c34e35de393,19,4b0642920af35e43a4fe562a,133,methodology,categorical,categorical,nonnull,INCORRECT,5,5,1.0,20260919
EXT-19-735f9a7f3e9f,19,846a166f99a4c7d34b463338,148,methodology,categorical,categorical,nonnull,INCORRECT,5,5,1.0,20260919
EXT-19-a8314376d6e9,19,4af2501963dc0fcb8ef0a401,124,methodology,categorical,categorical,nonnull,INCORRECT,5,5,1.0,20260919
EXT-19-23449cfd2810,19,2a3ace33f520b6e894403d26,35,methodology,categorical,categorical,nonnull,UNVERIFIABLE,2,2,1.0,20260919
EXT-19-0fa4748ba3a9,19,850a7f107ae5cecd283f2d85,180,key_principle,categorical,categorical,nonnull,UNVERIFIABLE,2,2,1.0,20260919
EXT-19-e03cfc8f0608,19,e3b938f61fc9c3bbc15e0223,179,methodology,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-25add6f47051,19,bedc4af0994b8879a2f2fa5d,184,methodology,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-ab39cedf492a,19,6075c4b2fa3a4fb6bee2697d,84,study_design,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-391086ae0e4b,19,1653f72b2bac9c65ededc1e9,195,methodology,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-a130522b7c4a,19,36ae8c89dadcacd5020020b6,58,study_design,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-c64e209455ed,19,82d88d5299f1b993e2fab6c2,174,methodology,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-b14570013883,19,9cb3b08269db6495b2efee30,104,study_design,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-a560f220d672,19,255eb49ad4f76bcc232faa2a,187,study_design,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-47786ece520a,19,e3b938f61fc9c3bbc15e0223,179,study_design,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-38cb9b1ca072,19,3b4c4940d2dbdba727e0d1df,167,ethical_framework,categorical,categorical,null,UNVERIFIABLE,183,10,0.0546448087431694,20260919
EXT-19-ed9e22c3e8c8,19,3ce4e93dbab59790f88aabbc,145,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-1897d3b7b131,19,cca0f8fd86863373b1e36857,55,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-5dc6533be6a2,19,62b85f456d1123d9817eb9d8,25,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-eb4da965094d,19,cbbf8ea8094a68546e60f255,188,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-4d13b5b029de,19,edd7a7a59b5d2a3d7ee8c5cc,46,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-6fb18ae33ed8,19,d9a26f44c774a1b2383322eb,53,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-1ac1f59a3d1a,19,4b0642920af35e43a4fe562a,133,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-321d3916f466,19,a646d276ff19b08cba767b10,49,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-012bdde1c20f,19,cd78b05fefa320c7a5a904ad,154,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-b665d8944f46,19,85f41b7087f8c45aede4b441,85,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,20,10,0.5,20260919
EXT-19-5d1ca0bc61dc,19,adfe80129811833812aa413a,26,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-4cba7b3f473c,19,8668a2030ce5a7c6fd6b611f,79,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-ef5807ea7ad9,19,4af2501963dc0fcb8ef0a401,124,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-bcd52c6b25f9,19,1864d4968bbd60e3275a90f2,122,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-1e3fe1e0608b,19,9cb3b08269db6495b2efee30,104,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-341855c0a83c,19,de3b1a75a0c235bd31be6176,23,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-f094919b8e63,19,befcd77a5130eeed8557c8f0,183,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-f90ca2437c52,19,8fe47bac31f7f9117f311382,39,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-85574fc4eded,19,fdea1f98f3958591a52a2032,172,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-19-e29ab0cbbc1f,19,153a3e05b29828a7d2c5dcce,193,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,180,10,0.05555555555555555,20260919
EXT-20-46ab1bc0236e,20,06fc0c74c552232e4ae76340,85,industry_sector,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-4efe796c98f2,20,8b0ba8d32b21c9238af930a2,81,dl_architecture,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-1b5b653bf83a,20,f2ad40d48108f9f5aa54e9a5,174,industry_sector,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-fb301cb828db,20,ab79f62358682d889abad068,72,fault_type,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-d6dcb695fdf3,20,a33200a433bdb73170ce9342,53,fault_type,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-8a5ef6c8a401,20,f495152da442d40cf6a176d7,113,industry_sector,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-4c10e7ee0562,20,774fbe5697ef11c0d4a6d289,130,fault_type,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-1d3c78d5294a,20,ab79f62358682d889abad068,72,dl_architecture,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-c3046802f037,20,fa21051e93900c1080897952,61,study_design,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-f21f62fc91c0,20,92b8533a4a520d8217f94f62,2,fault_type,categorical,categorical,nonnull,CORRECT,704,10,0.014204545454545454,20260919
EXT-20-28d878a46d82,20,d68d472f21c833f5aa703d8d,5,industry_sector,categorical,categorical,nonnull,INCORRECT,1,1,1.0,20260919
EXT-20-5036f061fe78,20,55f3ceb87d9f048e5f28bf7a,118,fault_type,categorical,categorical,nonnull,UNVERIFIABLE,4,4,1.0,20260919
EXT-20-31a7545a3196,20,7e589739c4874a9d1faa93eb,104,fault_type,categorical,categorical,nonnull,UNVERIFIABLE,4,4,1.0,20260919
EXT-20-aa9672b45b56,20,aa6bf6898aee74c7e3b643db,27,study_design,categorical,categorical,nonnull,UNVERIFIABLE,4,4,1.0,20260919
EXT-20-68944ebd96bd,20,a8d384b682cab605fc4d8bc7,142,industry_sector,categorical,categorical,nonnull,UNVERIFIABLE,4,4,1.0,20260919
EXT-20-f33efdbfd38f,20,e3af5d04fffb86e3caa206c4,155,study_design,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-e660314dd0cc,20,3aec19ae5e60b245e6d3ae3f,40,fault_type,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-46c131d7a73c,20,a6e5aa33896af9e27119a584,70,fault_type,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-103fb71f072b,20,92b8533a4a520d8217f94f62,2,study_design,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-bd2214c481f2,20,174b506b92dbe62f3653787d,3,fault_type,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-593af2e18e58,20,66f3b870d85d51740622d8fd,156,fault_type,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-bc77a60f9a5e,20,d47801a666e3153cd02e268e,109,study_design,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-3076e0d286a3,20,3774404a1d13b1f042bae433,103,study_design,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-f69f84ce0945,20,4a81a2bd16e6dbe11789c849,151,study_design,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-162346ed883a,20,d5016df1e1776ed5cf564970,42,fault_type,categorical,categorical,null,UNVERIFIABLE,91,10,0.10989010989010989,20260919
EXT-20-d114298cdaaa,20,58d1cfc0ef35eeb3cae3008c,56,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-f6b7cda28f67,20,268f1916c3fc08fe68084160,64,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-a6dc72f837e7,20,defe6687e52e4b7e6967c375,201,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-8547dcc0ba34,20,a5a7c147b9ec3a7758d0bd17,185,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-e18d16e94563,20,56d6cc1e802b50fec6df1058,96,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-1cc33622a8bd,20,fc8228033b8bbdac0a39c1ea,48,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-74c6cca5133a,20,9bb28383dc6016b98dcfac26,132,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-58a67f82d774,20,872609ce69cf33f6d02ec6cd,25,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-a1db83265ed8,20,d2881ed138e1a6a91ecbc0d7,91,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-4306c89ad8cf,20,7dbf5f72a1cd93a352539e36,12,dataset_size,other_numeric,numeric,nonnull,CORRECT,25,10,0.4,20260919
EXT-20-793525274898,20,c92c8d6a4bba7a01a3b36a70,127,dataset_size,other_numeric,numeric,nonnull,INCORRECT,2,2,1.0,20260919
EXT-20-7d4f849d82ac,20,e9ad15670a80f2b1cbc2b061,117,dataset_size,other_numeric,numeric,nonnull,INCORRECT,2,2,1.0,20260919
EXT-20-aa55ec1a331a,20,25ebd77920d9409588052a98,10,dataset_size,other_numeric,numeric,nonnull,UNVERIFIABLE,3,3,1.0,20260919
EXT-20-76f3455a887e,20,7cdc4c739e511aa3362fcb98,87,dataset_size,other_numeric,numeric,nonnull,UNVERIFIABLE,3,3,1.0,20260919
EXT-20-6c9d3793d3a8,20,05841b505b5f3821d95aeeb5,136,dataset_size,other_numeric,numeric,nonnull,UNVERIFIABLE,3,3,1.0,20260919
EXT-20-830b2be97e02,20,6b5675debf5e26ce0ecf29d1,32,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-346143549d72,20,df18666d8a690b5166903b5c,100,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-da471e895fcf,20,5bdb40274e39aeba3266343b,178,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-49138e869c36,20,9cce061501856e788706833d,125,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-31761376143a,20,af97808532e50ab25a318630,123,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-08ee85189060,20,279544005383ab469c6ce6b0,59,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-c6ee7bfe4d20,20,2e5bc59ccf263a41ee6b95c5,67,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-6a46f9d30f4e,20,380e3b860bde08c81796665e,138,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-94c898c8432b,20,afde612b99f7d2da72378744,166,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-24733aba01ac,20,44bc812e8b5887893199e78c,90,dataset_size,other_numeric,numeric,null,UNVERIFIABLE,170,10,0.058823529411764705,20260919
EXT-20-aeb9a2a95a2b,20,8c55bad76f6b33fc9beed59b,199,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,65,10,0.15384615384615385,20260919
EXT-20-24b3e6d5e4e5,20,6d469cc8c630872e86b806b9,134,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,65,10,0.15384615384615385,20260919
EXT-20-ce0b8bd846f8,20,a5a7c147b9ec3a7758d0bd17,185,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,65,10,0.15384615384615385,20260919
EXT-20-7ef3ca556a5b,20,e06a7dcae6878e9877aa73fa,78,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,65,10,0.15384615384615385,20260919
EXT-20-414450fb82a6,20,a6e5aa33896af9e27119a584,70,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,65,10,0.15384615384615385,20260919
EXT-20-09a3cfd8db35,20,2e4f56f63e2c49e3fff70367,200,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,65,10,0.15384615384615385,20260919
EXT-20-30d5e93e824e,20,6c6bcd9b2ec7d83069750dd4,195,accuracy_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,65,10,0.15384615384615385,20260919
